Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
827515,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,402,West Queens,2017-2019,2017-01-01,7.0,No Message
130960,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,402,West Queens,2005-2007,2005-01-01,18.4,No Message
667388,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2019-20,2019-12-01,22.1,No Message
602869,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2017-18,2017-12-01,19.73,No Message
643483,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2019,2019-01-01,13.5,No Message
211565,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2013-14,2013-12-01,25.9,No Message
170302,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Annual Average 2011,2010-12-01,10.68,No Message
170184,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Annual Average 2009,2008-12-01,10.82,No Message
649920,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2018-19,2018-12-01,7.53,No Message
874499,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Summer 2023,2023-06-01,9.203035572,No Message
170172,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2009,2008-12-01,11.69,No Message
170290,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2011,2010-12-01,11.19,No Message
827909,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2017-2019,2017-01-01,45.0,No Message
131306,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,2005-01-01,39.8,No Message
173714,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Summer 2012,2012-06-01,9.89,No Message
670924,386,Ozone (O3),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2020,2020-06-01,30.89,No Message
549382,386,Ozone (O3),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2017,2017-06-01,31.86,No Message
605285,386,Ozone (O3),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2018,2018-06-01,32.5,No Message
171606,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2009-10,2009-12-01,25.32,No Message
171674,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2011-12,2011-12-01,19.46,No Message
549927,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2016-17,2016-12-01,23.25,No Message
130951,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,303,East Harlem,2005-2007,2005-01-01,39.0,No Message
827506,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,303,East Harlem,2017-2019,2017-01-01,14.0,No Message
827495,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2017-2019,2017-01-01,13.0,No Message
130940,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,2005-01-01,34.3,No Message
628553,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,303,East Harlem,2015-2017,2015-01-01,20.3,No Message
549349,386,Ozone (O3),Mean,ppb,UHF42,305,Upper East Side,Summer 2017,2017-06-01,25.24,No Message
549336,386,Ozone (O3),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2017,2017-06-01,29.39,No Message
602730,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2018,2018-06-01,14.02,No Message
175293,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2009-10,2009-12-01,23.87,No Message
740928,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Annual Average 2021,2021-01-01,18.02899745,No Message
131269,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2005-2007,2005-01-01,84.1,No Message
827872,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2017-2019,2017-01-01,71.0,No Message
827892,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,305,Upper East Side,2017-2019,2017-01-01,8.0,No Message
827874,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2017-2019,2017-01-01,95.0,No Message
131297,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,403,Flushing - Clearview,2005-2007,2005-01-01,11.3,No Message
518652,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2012-2014,2012-01-02,15.8,No Message
874873,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Summer 2023,2023-06-01,9.257483083,No Message
874514,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2023,2023-06-01,9.340237988,No Message
175883,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2009,2009-06-01,24.99,No Message
176681,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Annual Average 2013,2012-12-01,22.67,No Message
175337,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Winter 2010-11,2010-12-01,30.97,No Message
222458,386,Ozone (O3),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2012,2012-06-01,32.12,No Message
743706,386,Ozone (O3),Mean,ppb,UHF42,303,East Harlem,Summer 2021,2021-06-01,28.36491264,No Message
222536,386,Ozone (O3),Mean,ppb,UHF42,305,Upper East Side,Summer 2012,2012-06-01,29.24,No Message
743704,386,Ozone (O3),Mean,ppb,UHF42,305,Upper East Side,Summer 2021,2021-06-01,27.8255461,No Message
222430,386,Ozone (O3),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2014,2014-06-01,30.07,No Message
212679,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Winter 2013-14,2013-12-01,12.57,No Message
177143,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Winter 2008-09,2008-12-01,15.1,No Message
874348,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Annual Average 2023,2023-01-01,6.999578038,No Message
605276,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2018,2018-06-01,28.98,No Message
605789,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2018,2018-01-01,6.95,No Message
823406,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2022,2022-06-01,7.126410704,No Message
174226,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Annual Average 2012,2011-12-01,9.89,No Message
174212,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2012,2011-12-01,9.11,No Message
823439,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Summer 2022,2022-06-01,6.911800513,No Message
174215,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2012,2011-12-01,10.27,No Message
823409,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Summer 2022,2022-06-01,7.231879874,No Message
179498,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Winter 2009-10,2009-12-01,10.95,No Message
669797,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Summer 2020,2020-06-01,6.76,No Message
547412,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Winter 2016-17,2016-12-01,7.61,No Message
874894,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Summer 2023,2023-06-01,9.002668989,No Message
170191,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Annual Average 2009,2008-12-01,10.81,No Message
170309,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Annual Average 2011,2010-12-01,10.31,No Message
211771,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2014,2013-12-01,21.12,No Message
171665,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2011-12,2011-12-01,26.94,No Message
171597,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2009-10,2009-12-01,28.07,No Message
602841,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2018,2018-06-01,17.47,No Message
131291,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2005-2007,2005-01-01,19.6,No Message
131280,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2005-2007,2005-01-01,49.8,No Message
827904,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407,Southwest Queens,2017-2019,2017-01-01,25.0,No Message
131311,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2005-2007,2005-01-01,47.8,No Message
827883,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2017-2019,2017-01-01,52.0,No Message
131281,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2005-2007,2005-01-01,38.3,No Message
131273,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005-2007,2005-01-01,130.1,No Message
827403,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2017-2019,2017-01-01,12.0,No Message
828096,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408,Jamaica,2017-2019,2017-01-01,3.0,No Message
131350,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408,Jamaica,2005-2007,2005-01-01,7.9,No Message
643594,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2019,2019-01-01,18.72,No Message
826005,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Annual Average 2022,2022-01-01,16.93232494,No Message
817108,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,407,Flushing and Whitestone (CD7),2019,2019-01-01,38.280233,No Message
799846,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,404,Bayside - Little Neck,2014,2014-01-01,1.427744064,No Message
315659,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,304,Upper West Side,2011,2011-01-01,2.7,No Message
799832,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,211,Williamsburg - Bushwick,2014,2014-01-01,1.569725748,No Message
315637,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,Borough,5,Staten Island,2011,2011-01-01,1.8,No Message
799818,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,104,Pelham - Throgs Neck,2014,2014-01-01,1.609386933,No Message
799836,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,304,Upper West Side,2014,2014-01-01,1.609953172,No Message
799794,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,304,Upper West Side,2014,2014-01-01,0.956724623,No Message
130688,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,104,Pelham - Throgs Neck,2005,2005-01-01,2.7,No Message
518525,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304,Upper West Side,2012-2014,2012-01-02,69.6,No Message
628890,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304,Upper West Side,2015-2017,2015-01-01,60.6,No Message
628986,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304,Upper West Side,2015-2017,2015-01-01,6.6,No Message
628886,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2015-2017,2015-01-01,145.3,No Message
518621,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304,Upper West Side,2012-2014,2012-01-02,9.1,No Message
518514,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204,East New York,2012-2014,2012-01-02,182.4,No Message
669864,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2020,2020-06-01,7.26,No Message
874451,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2022-23,2022-12-01,5.86387523,No Message
518967,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2012-2014,2012-01-02,6.627942138,No Message
628495,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204,East New York,2015-2017,2015-01-01,71.4,No Message
629044,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2015-2017,2015-01-01,1.2,No Message
518658,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204,East New York,2012-2014,2012-01-02,11.7,No Message
227564,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,414,Rockaway and Broad Channel (CD14),2011,2011-01-01,1.5,No Message
227539,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,307,Sunset Park (CD7),2011,2011-01-01,2.1,No Message
227557,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,407,Flushing and Whitestone (CD7),2011,2011-01-01,1.9,No Message
227605,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,314,Flatbush and Midwood (CD14),2011,2011-01-01,1.40045245,No Message
227574,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,107,Upper West Side (CD7),2011,2011-01-01,2.43143344,No Message
168660,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Winter 2012-13,2012-12-01,10.84,No Message
170253,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2010,2009-12-01,10.29,No Message
211967,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Summer 2014,2014-06-01,8.78,No Message
411991,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2016,2016-06-01,30.3,No Message
219979,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2011,2011-06-01,27.27,No Message
222624,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2010,2010-06-01,38.98,No Message
222625,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2011,2011-06-01,39.03,No Message
412031,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2016,2016-06-01,38.18,No Message
412021,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2016,2016-06-01,29.73,No Message
412009,386,Ozone (O3),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2016,2016-06-01,34.25,No Message
219980,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2012,2012-06-01,29.21,No Message
219981,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2013,2013-06-01,26.33,No Message
222627,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2013,2013-06-01,36.84,No Message
222626,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2012,2012-06-01,40.3,No Message
222501,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2013,2013-06-01,33.88,No Message
878231,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2023,2023-06-01,40.41763987,No Message
212673,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Winter 2013-14,2013-12-01,13.2,No Message
333998,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Summer 2015,2015-06-01,8.95,No Message
410917,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Annual Average 2016,2015-12-31,8.49,No Message
410884,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Annual Average 2016,2015-12-31,7.8,No Message
742310,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Summer 2021,2021-06-01,8.306702536,No Message
823434,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Winter 2021-22,2021-12-01,6.742515428,No Message
173741,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2013,2013-06-01,10.32,No Message
173707,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2012,2012-06-01,10.41,No Message
173738,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Summer 2013,2013-06-01,10.26,No Message
222478,386,Ozone (O3),Mean,ppb,UHF42,206,Borough Park,Summer 2014,2014-06-01,30.68,No Message
219982,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2014,2014-06-01,27.0,No Message
222628,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2014,2014-06-01,36.25,No Message
670920,386,Ozone (O3),Mean,ppb,UHF34,303,East Harlem,Summer 2020,2020-06-01,30.19,No Message
549372,386,Ozone (O3),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2017,2017-06-01,29.79,No Message
670934,386,Ozone (O3),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2020,2020-06-01,32.05,No Message
605275,386,Ozone (O3),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2018,2018-06-01,31.52,No Message
211773,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Annual Average 2014,2013-12-01,23.76,No Message
823400,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Summer 2022,2022-06-01,7.014751429,No Message
823448,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2022,2022-06-01,7.129036078,No Message
174232,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403,Flushing - Clearview,Annual Average 2012,2011-12-01,8.9,No Message
823391,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403,Flushing - Clearview,Summer 2022,2022-06-01,6.645086401,No Message
174228,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Annual Average 2012,2011-12-01,9.98,No Message
165741,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2008-09,2008-12-01,36.88,No Message
336841,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Annual Average 2015,2015-01-01,19.81,No Message
221886,386,Ozone (O3),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2010,2010-06-01,29.75,No Message
221887,386,Ozone (O3),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2011,2011-06-01,29.4,No Message
412041,386,Ozone (O3),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2016,2016-06-01,31.98,No Message
227582,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,203,Morrisania and Crotona (CD3),2011,2011-01-01,1.42568662,No Message
227608,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,317,East Flatbush (CD17),2011,2011-01-01,1.48348043,No Message
227609,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,318,Flatlands and Canarsie (CD18),2011,2011-01-01,1.03094918,No Message
227535,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,303,Bedford Stuyvesant (CD3),2011,2011-01-01,2.0,No Message
227523,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,203,Morrisania and Crotona (CD3),2011,2011-01-01,2.0,No Message
315634,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,Borough,2,Brooklyn,2011,2011-01-01,2.2,No Message
799864,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,Borough,2,Brooklyn,2014,2014-01-01,1.550691,No Message
799839,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,307,Gramercy Park - Murray Hill,2014,2014-01-01,1.736315657,No Message
412052,386,Ozone (O3),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2016,2016-06-01,31.35,No Message
221821,386,Ozone (O3),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2011,2011-06-01,29.54,No Message
412036,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2016,2016-06-01,32.46,No Message
412554,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2016,2016-06-01,12.99,No Message
221880,386,Ozone (O3),Mean,ppb,UHF34,301,Washington Heights,Summer 2010,2010-06-01,30.54,No Message
221881,386,Ozone (O3),Mean,ppb,UHF34,301,Washington Heights,Summer 2011,2011-06-01,30.13,No Message
412058,386,Ozone (O3),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2016,2016-06-01,33.48,No Message
172141,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2011,2011-06-01,21.34,No Message
172107,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2010,2010-06-01,21.41,No Message
211360,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2013-14,2013-12-01,25.87,No Message
176564,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Annual Average 2010,2009-12-01,23.64,No Message
878200,386,Ozone (O3),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2023,2023-06-01,33.86869045,No Message
878205,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2023,2023-06-01,29.39652856,No Message
221884,386,Ozone (O3),Mean,ppb,UHF34,301,Washington Heights,Summer 2014,2014-06-01,29.52,No Message
878185,386,Ozone (O3),Mean,ppb,UHF34,402,West Queens,Summer 2023,2023-06-01,34.3659895,No Message
173603,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2009,2009-06-01,12.17,No Message
173161,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2010-11,2010-12-01,14.07,No Message
742305,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2021,2021-01-01,7.09930316,No Message
334125,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2014-15,2014-12-01,10.29,No Message
742335,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Annual Average 2021,2021-01-01,6.8632673,No Message
874352,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2022-23,2022-12-01,6.623421932,No Message
874354,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2023,2023-01-01,6.836602443,No Message
669831,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2019-20,2019-12-01,6.68,No Message
649676,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Summer 2019,2019-06-01,8.27,No Message
222598,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2014,2014-06-01,31.33,No Message
878215,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2023,2023-06-01,35.74608194,No Message
878217,386,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2023,2023-06-01,36.68950296,No Message
212931,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Annual Average 2014,2013-12-01,9.63,No Message
547428,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Summer 2017,2017-06-01,10.05,No Message
669776,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Summer 2020,2020-06-01,7.27,No Message
177269,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Winter 2011-12,2011-12-01,11.03,No Message
177185,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Winter 2009-10,2009-12-01,12.21,No Message
177190,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2009-10,2009-12-01,10.3,No Message
547397,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2016-17,2016-12-01,7.94,No Message
177276,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Winter 2011-12,2011-12-01,10.08,No Message
827902,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2017-2019,2017-01-01,13.0,No Message
131287,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303,East Harlem,2005-2007,2005-01-01,143.9,No Message
